instance,n_customers,placement_seed,coverage,coverage_pct,pair_rank_within_coverage,node_i,node_j
tc2c40s5ct3.xml,40,20240530,0.2,20%,17,20,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,18,14,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,19,8,19
tc2c40s5ct3.xml,40,20240530,0.2,20%,20,9,19
tc2c40s5ct3.xml,40,20240530,0.2,20%,21,28,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,22,26,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,23,10,26
tc2c40s5ct3.xml,40,20240530,0.2,20%,24,11,23
tc2c40s5ct3.xml,40,20240530,0.2,20%,25,23,31
tc2c40s5ct3.xml,40,20240530,0.2,20%,26,20,32
tc2c40s5ct3.xml,40,20240530,0.2,20%,27,5,16
tc2c40s5ct3.xml,40,20240530,0.2,20%,28,15,38
tc2c40s5ct3.xml,40,20240530,0.2,20%,29,35,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,30,5,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,31,18,28
tc2c40s5ct3.xml,40,20240530,0.2,20%,32,15,34
tc2c40s5ct3.xml,40,20240530,0.2,20%,33,19,20
tc2c40s5ct3.xml,40,20240530,0.2,20%,34,9,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,35,2,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,36,7,8
tc2c40s5ct3.xml,40,20240530,0.2,20%,37,4,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,38,21,35
tc2c40s5ct3.xml,40,20240530,0.2,20%,39,32,35
tc2c40s5ct3.xml,40,20240530,0.2,20%,40,18,27
tc2c40s5ct3.xml,40,20240530,0.2,20%,41,9,34
tc2c40s5ct3.xml,40,20240530,0.2,20%,42,10,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,43,23,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,44,27,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,45,6,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,46,11,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,47,10,15
tc2c40s5ct3.xml,40,20240530,0.2,20%,48,11,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,49,8,38
tc2c40s5ct3.xml,40,20240530,0.2,20%,50,3,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,51,15,31
tc2c40s5ct3.xml,40,20240530,0.2,20%,52,2,26
tc2c40s5ct3.xml,40,20240530,0.2,20%,53,22,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,54,5,8
tc2c40s5ct3.xml,40,20240530,0.2,20%,55,14,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,56,27,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,57,11,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,58,12,18
tc2c40s5ct3.xml,40,20240530,0.2,20%,59,1,4
tc2c40s5ct3.xml,40,20240530,0.2,20%,60,20,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,61,4,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,62,11,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,63,4,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,64,19,23
tc2c40s5ct3.xml,40,20240530,0.2,20%,65,27,32
tc2c40s5ct3.xml,40,20240530,0.2,20%,66,21,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,67,2,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,68,9,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,69,30,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,70,2,14
tc2c40s5ct3.xml,40,20240530,0.2,20%,71,18,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,72,5,38
tc2c40s5ct3.xml,40,20240530,0.2,20%,73,8,20
tc2c40s5ct3.xml,40,20240530,0.2,20%,74,19,28
tc2c40s5ct3.xml,40,20240530,0.2,20%,75,8,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,76,6,28
tc2c40s5ct3.xml,40,20240530,0.2,20%,77,11,29
tc2c40s5ct3.xml,40,20240530,0.2,20%,78,7,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,79,27,34
tc2c40s5ct3.xml,40,20240530,0.2,20%,80,9,32
tc2c40s5ct3.xml,40,20240530,0.2,20%,81,8,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,82,28,31
tc2c40s5ct3.xml,40,20240530,0.2,20%,83,4,19
tc2c40s5ct3.xml,40,20240530,0.2,20%,84,15,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,85,7,10
tc2c40s5ct3.xml,40,20240530,0.2,20%,86,25,34
tc2c40s5ct3.xml,40,20240530,0.2,20%,87,11,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,88,11,19
tc2c40s5ct3.xml,40,20240530,0.2,20%,89,13,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,90,33,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,91,26,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,92,25,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,93,15,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,94,28,29
tc2c40s5ct3.xml,40,20240530,0.2,20%,95,29,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,96,5,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,97,12,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,98,10,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,99,6,13
tc2c40s5ct3.xml,40,20240530,0.2,20%,100,11,34
tc2c40s5ct3.xml,40,20240530,0.2,20%,101,16,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,102,18,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,103,1,28
tc2c40s5ct3.xml,40,20240530,0.2,20%,104,17,23
tc2c40s5ct3.xml,40,20240530,0.2,20%,105,6,18
tc2c40s5ct3.xml,40,20240530,0.2,20%,106,20,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,107,20,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,108,3,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,109,10,38
tc2c40s5ct3.xml,40,20240530,0.2,20%,110,1,6
tc2c40s5ct3.xml,40,20240530,0.2,20%,111,13,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,112,4,10
tc2c40s5ct3.xml,40,20240530,0.2,20%,113,10,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,114,2,9
tc2c40s5ct3.xml,40,20240530,0.2,20%,115,1,18
tc2c40s5ct3.xml,40,20240530,0.2,20%,116,21,29
tc2c40s5ct3.xml,40,20240530,0.2,20%,117,29,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,118,1,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,119,14,21
tc2c40s5ct3.xml,40,20240530,0.2,20%,120,6,23
tc2c40s5ct3.xml,40,20240530,0.2,20%,121,2,5
tc2c40s5ct3.xml,40,20240530,0.2,20%,122,22,36
tc2c40s5ct3.xml,40,20240530,0.2,20%,123,10,28
tc2c40s5ct3.xml,40,20240530,0.2,20%,124,7,38
tc2c40s5ct3.xml,40,20240530,0.2,20%,125,6,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,126,19,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,127,9,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,128,23,26
tc2c40s5ct3.xml,40,20240530,0.2,20%,129,16,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,130,18,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,131,9,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,132,30,35
tc2c40s5ct3.xml,40,20240530,0.2,20%,133,7,27
tc2c40s5ct3.xml,40,20240530,0.2,20%,134,9,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,135,22,32
tc2c40s5ct3.xml,40,20240530,0.2,20%,136,19,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,137,17,22
tc2c40s5ct3.xml,40,20240530,0.2,20%,138,20,31
tc2c40s5ct3.xml,40,20240530,0.2,20%,139,6,35
tc2c40s5ct3.xml,40,20240530,0.2,20%,140,16,24
tc2c40s5ct3.xml,40,20240530,0.2,20%,141,1,14
tc2c40s5ct3.xml,40,20240530,0.2,20%,142,25,40
tc2c40s5ct3.xml,40,20240530,0.2,20%,143,14,17
tc2c40s5ct3.xml,40,20240530,0.2,20%,144,3,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,145,3,27
tc2c40s5ct3.xml,40,20240530,0.2,20%,146,22,30
tc2c40s5ct3.xml,40,20240530,0.2,20%,147,2,6
tc2c40s5ct3.xml,40,20240530,0.2,20%,148,2,23
tc2c40s5ct3.xml,40,20240530,0.2,20%,149,26,39
tc2c40s5ct3.xml,40,20240530,0.2,20%,150,36,37
tc2c40s5ct3.xml,40,20240530,0.2,20%,151,17,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,152,2,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,153,1,10
tc2c40s5ct3.xml,40,20240530,0.2,20%,154,15,25
tc2c40s5ct3.xml,40,20240530,0.2,20%,155,18,33
tc2c40s5ct3.xml,40,20240530,0.2,20%,156,5,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,1,10,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,2,12,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,3,2,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,4,11,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,5,3,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,6,15,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,7,5,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,8,5,10
tc2c40s5ct3.xml,40,20240530,0.3,30%,9,1,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,10,14,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,11,19,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,12,8,9
tc2c40s5ct3.xml,40,20240530,0.3,30%,13,18,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,14,19,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,15,17,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,16,21,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,17,20,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,18,14,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,19,8,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,20,9,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,21,28,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,22,26,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,23,10,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,24,11,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,25,23,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,26,20,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,27,5,16
tc2c40s5ct3.xml,40,20240530,0.3,30%,28,15,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,29,35,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,30,5,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,31,18,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,32,15,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,33,19,20
tc2c40s5ct3.xml,40,20240530,0.3,30%,34,9,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,35,2,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,36,7,8
tc2c40s5ct3.xml,40,20240530,0.3,30%,37,4,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,38,21,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,39,32,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,40,18,27
tc2c40s5ct3.xml,40,20240530,0.3,30%,41,9,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,42,10,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,43,23,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,44,27,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,45,6,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,46,11,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,47,10,15
tc2c40s5ct3.xml,40,20240530,0.3,30%,48,11,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,49,8,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,50,3,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,51,15,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,52,2,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,53,22,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,54,5,8
tc2c40s5ct3.xml,40,20240530,0.3,30%,55,14,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,56,27,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,57,11,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,58,12,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,59,1,4
tc2c40s5ct3.xml,40,20240530,0.3,30%,60,20,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,61,4,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,62,11,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,63,4,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,64,19,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,65,27,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,66,21,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,67,2,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,68,9,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,69,30,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,70,2,14
tc2c40s5ct3.xml,40,20240530,0.3,30%,71,18,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,72,5,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,73,8,20
tc2c40s5ct3.xml,40,20240530,0.3,30%,74,19,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,75,8,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,76,6,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,77,11,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,78,7,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,79,27,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,80,9,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,81,8,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,82,28,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,83,4,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,84,15,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,85,7,10
tc2c40s5ct3.xml,40,20240530,0.3,30%,86,25,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,87,11,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,88,11,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,89,13,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,90,33,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,91,26,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,92,25,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,93,15,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,94,28,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,95,29,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,96,5,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,97,12,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,98,10,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,99,6,13
tc2c40s5ct3.xml,40,20240530,0.3,30%,100,11,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,101,16,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,102,18,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,103,1,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,104,17,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,105,6,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,106,20,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,107,20,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,108,3,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,109,10,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,110,1,6
tc2c40s5ct3.xml,40,20240530,0.3,30%,111,13,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,112,4,10
tc2c40s5ct3.xml,40,20240530,0.3,30%,113,10,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,114,2,9
tc2c40s5ct3.xml,40,20240530,0.3,30%,115,1,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,116,21,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,117,29,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,118,1,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,119,14,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,120,6,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,121,2,5
tc2c40s5ct3.xml,40,20240530,0.3,30%,122,22,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,123,10,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,124,7,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,125,6,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,126,19,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,127,9,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,128,23,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,129,16,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,130,18,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,131,9,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,132,30,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,133,7,27
tc2c40s5ct3.xml,40,20240530,0.3,30%,134,9,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,135,22,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,136,19,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,137,17,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,138,20,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,139,6,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,140,16,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,141,1,14
tc2c40s5ct3.xml,40,20240530,0.3,30%,142,25,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,143,14,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,144,3,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,145,3,27
tc2c40s5ct3.xml,40,20240530,0.3,30%,146,22,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,147,2,6
tc2c40s5ct3.xml,40,20240530,0.3,30%,148,2,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,149,26,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,150,36,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,151,17,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,152,2,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,153,1,10
tc2c40s5ct3.xml,40,20240530,0.3,30%,154,15,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,155,18,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,156,5,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,157,23,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,158,18,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,159,13,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,160,12,22
tc2c40s5ct3.xml,40,20240530,0.3,30%,161,31,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,162,1,5
tc2c40s5ct3.xml,40,20240530,0.3,30%,163,9,20
tc2c40s5ct3.xml,40,20240530,0.3,30%,164,12,27
tc2c40s5ct3.xml,40,20240530,0.3,30%,165,19,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,166,18,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,167,4,12
tc2c40s5ct3.xml,40,20240530,0.3,30%,168,4,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,169,8,23
tc2c40s5ct3.xml,40,20240530,0.3,30%,170,7,20
tc2c40s5ct3.xml,40,20240530,0.3,30%,171,22,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,172,7,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,173,15,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,174,25,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,175,13,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,176,28,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,177,39,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,178,16,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,179,24,39
tc2c40s5ct3.xml,40,20240530,0.3,30%,180,3,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,181,13,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,182,1,19
tc2c40s5ct3.xml,40,20240530,0.3,30%,183,5,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,184,3,25
tc2c40s5ct3.xml,40,20240530,0.3,30%,185,6,9
tc2c40s5ct3.xml,40,20240530,0.3,30%,186,8,14
tc2c40s5ct3.xml,40,20240530,0.3,30%,187,9,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,188,11,15
tc2c40s5ct3.xml,40,20240530,0.3,30%,189,13,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,190,7,30
tc2c40s5ct3.xml,40,20240530,0.3,30%,191,31,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,192,9,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,193,2,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,194,19,33
tc2c40s5ct3.xml,40,20240530,0.3,30%,195,3,11
tc2c40s5ct3.xml,40,20240530,0.3,30%,196,6,24
tc2c40s5ct3.xml,40,20240530,0.3,30%,197,25,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,198,23,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,199,20,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,200,14,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,201,7,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,202,1,17
tc2c40s5ct3.xml,40,20240530,0.3,30%,203,6,8
tc2c40s5ct3.xml,40,20240530,0.3,30%,204,9,21
tc2c40s5ct3.xml,40,20240530,0.3,30%,205,10,20
tc2c40s5ct3.xml,40,20240530,0.3,30%,206,5,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,207,9,11
tc2c40s5ct3.xml,40,20240530,0.3,30%,208,25,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,209,6,34
tc2c40s5ct3.xml,40,20240530,0.3,30%,210,2,11
tc2c40s5ct3.xml,40,20240530,0.3,30%,211,7,12
tc2c40s5ct3.xml,40,20240530,0.3,30%,212,22,28
tc2c40s5ct3.xml,40,20240530,0.3,30%,213,22,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,214,6,32
tc2c40s5ct3.xml,40,20240530,0.3,30%,215,22,29
tc2c40s5ct3.xml,40,20240530,0.3,30%,216,14,18
tc2c40s5ct3.xml,40,20240530,0.3,30%,217,14,31
tc2c40s5ct3.xml,40,20240530,0.3,30%,218,34,35
tc2c40s5ct3.xml,40,20240530,0.3,30%,219,10,13
tc2c40s5ct3.xml,40,20240530,0.3,30%,220,31,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,221,23,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,222,25,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,223,4,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,224,13,15
tc2c40s5ct3.xml,40,20240530,0.3,30%,225,15,36
tc2c40s5ct3.xml,40,20240530,0.3,30%,226,14,37
tc2c40s5ct3.xml,40,20240530,0.3,30%,227,6,12
tc2c40s5ct3.xml,40,20240530,0.3,30%,228,25,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,229,6,38
tc2c40s5ct3.xml,40,20240530,0.3,30%,230,8,26
tc2c40s5ct3.xml,40,20240530,0.3,30%,231,2,8
tc2c40s5ct3.xml,40,20240530,0.3,30%,232,1,13
tc2c40s5ct3.xml,40,20240530,0.3,30%,233,3,40
tc2c40s5ct3.xml,40,20240530,0.3,30%,234,13,26
tc2c40s5ct3.xml,40,20240531,0.1,10%,1,20,22
tc2c40s5ct3.xml,40,20240531,0.1,10%,2,7,15
tc2c40s5ct3.xml,40,20240531,0.1,10%,3,1,37
tc2c40s5ct3.xml,40,20240531,0.1,10%,4,18,21
tc2c40s5ct3.xml,40,20240531,0.1,10%,5,17,33
tc2c40s5ct3.xml,40,20240531,0.1,10%,6,1,22
tc2c40s5ct3.xml,40,20240531,0.1,10%,7,36,37
tc2c40s5ct3.xml,40,20240531,0.1,10%,8,7,11
tc2c40s5ct3.xml,40,20240531,0.1,10%,9,13,20
tc2c40s5ct3.xml,40,20240531,0.1,10%,10,12,28
tc2c40s5ct3.xml,40,20240531,0.1,10%,11,5,22
tc2c40s5ct3.xml,40,20240531,0.1,10%,12,14,37
tc2c40s5ct3.xml,40,20240531,0.1,10%,13,19,32
tc2c40s5ct3.xml,40,20240531,0.1,10%,14,13,39
tc2c40s5ct3.xml,40,20240531,0.1,10%,15,1,35
tc2c40s5ct3.xml,40,20240531,0.1,10%,16,14,23
tc2c40s5ct3.xml,40,20240531,0.1,10%,17,38,39
tc2c40s5ct3.xml,40,20240531,0.1,10%,18,14,22
tc2c40s5ct3.xml,40,20240531,0.1,10%,19,11,23
tc2c40s5ct3.xml,40,20240531,0.1,10%,20,4,21
tc2c40s5ct3.xml,40,20240531,0.1,10%,21,24,34
tc2c40s5ct3.xml,40,20240531,0.1,10%,22,1,6
tc2c40s5ct3.xml,40,20240531,0.1,10%,23,13,34
tc2c40s5ct3.xml,40,20240531,0.1,10%,24,18,22
tc2c40s5ct3.xml,40,20240531,0.1,10%,25,5,24
tc2c40s5ct3.xml,40,20240531,0.1,10%,26,9,15
tc2c40s5ct3.xml,40,20240531,0.1,10%,27,15,26
tc2c40s5ct3.xml,40,20240531,0.1,10%,28,27,38
tc2c40s5ct3.xml,40,20240531,0.1,10%,29,25,29
tc2c40s5ct3.xml,40,20240531,0.1,10%,30,12,15
tc2c40s5ct3.xml,40,20240531,0.1,10%,31,12,13
tc2c40s5ct3.xml,40,20240531,0.1,10%,32,6,31
tc2c40s5ct3.xml,40,20240531,0.1,10%,33,4,30
tc2c40s5ct3.xml,40,20240531,0.1,10%,34,30,39
tc2c40s5ct3.xml,40,20240531,0.1,10%,35,3,26
tc2c40s5ct3.xml,40,20240531,0.1,10%,36,4,32
tc2c40s5ct3.xml,40,20240531,0.1,10%,37,7,10
tc2c40s5ct3.xml,40,20240531,0.1,10%,38,6,29
tc2c40s5ct3.xml,40,20240531,0.1,10%,39,24,30
tc2c40s5ct3.xml,40,20240531,0.1,10%,40,11,37
tc2c40s5ct3.xml,40,20240531,0.1,10%,41,16,33
tc2c40s5ct3.xml,40,20240531,0.1,10%,42,17,29
tc2c40s5ct3.xml,40,20240531,0.1,10%,43,19,33
tc2c40s5ct3.xml,40,20240531,0.1,10%,44,31,36
tc2c40s5ct3.xml,40,20240531,0.1,10%,45,18,31
tc2c40s5ct3.xml,40,20240531,0.1,10%,46,18,40
tc2c40s5ct3.xml,40,20240531,0.1,10%,47,28,38
tc2c40s5ct3.xml,40,20240531,0.1,10%,48,1,30
